tweet_id	text	label	original_filename
295810730173792256	The flood is gettin worst here in Queensland ! ;( a lot of devastation ! ;(	relevant	2013_Queensland_Floods_dev.tsv
296401825312169984	The recovery effort begins as a water crisis hits the flood-ravished state of Queensland. Read more in today's news: http://t.co/cZ9A0aWa	relevant	2013_Queensland_Floods_dev.tsv
296072992851628033	Brisbane braces amid Australian flood disaster: Deadly floodwaters were sweeping down Australia's ea... http://t.co/lxxscHnF #Technology	relevant	2013_Queensland_Floods_dev.tsv
295866575729356800	#OPENFOLLOW Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two... http://t.co/NTwo2v4K	relevant	2013_Queensland_Floods_dev.tsv
296137126460919808	Attention Queensland Golf Clubs: @GolfQueensland is conducting a survey to assess flood damage and impact. Read More: http://t.co/PrSpSM4D	relevant	2013_Queensland_Floods_dev.tsv
295874157634269185	Basicozbizinfo - Working on auotresponder for members & was going to do Australia Day theme, changed to Qld flood 2013 update instead. :)	relevant	2013_Queensland_Floods_dev.tsv
296175709439811584	You just cannot comprehend the anguish these people in the flood areas of Australia are going through, thoughts with all, not really fair	relevant	2013_Queensland_Floods_dev.tsv
295488689746874368	RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...	relevant	2013_Queensland_Floods_dev.tsv
295824451726110720	RT @LYRCat: Australia, the only continent and country that can have a bushfire emergency, a flood emergency and a tornado emergency... a ...	relevant	2013_Queensland_Floods_dev.tsv
295756193773785088	Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/kopD1Glz	relevant	2013_Queensland_Floods_dev.tsv
296865109056315393	RT @350: No end in sight for Australia flood victims. Brisbane at risk of running out of drinking water: http://t.co/1yAnwVv1 #Connect ...	relevant	2013_Queensland_Floods_dev.tsv
297204812959842304	Gayndah flood victims confront Queensland Premier Campbell Newman: FOLLOW OUR ROLLING COVERAGE as the latest flo... http://t.co/hf2XKlqk	relevant	2013_Queensland_Floods_dev.tsv
295853716593049600	RT @AnnastaciaMP: The Queensland Flood Appeal 2013 has been launched. Please donate by visiting http://t.co/335O63pM or contacting 1800  ...	relevant	2013_Queensland_Floods_dev.tsv
296459274572410880	RT @HMB_SLSC: SLSC Australia: SLS is encouraging everyone to play it safe in flood affected areas. Donâ¦ http://t.co/9smBVGq0	relevant	2013_Queensland_Floods_dev.tsv
296012320663023616	RT @Y7News: Death toll from Queensland flood crisis rises to four following the death of a three-year-old boy http://t.co/PmELZbCx #Qldf ...	relevant	2013_Queensland_Floods_dev.tsv
296256860493864961	RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather	relevant	2013_Queensland_Floods_dev.tsv
295688895159480320	Thinking of everyone in the flood-effected areas of Queensland.  Sadly summer 12/13 has been another one of tragic... http://t.co/URIXGCSI	relevant	2013_Queensland_Floods_dev.tsv
296099139333271552	CNN: Photos: Flood water rises in Australia:  http://t.co/NGgNy8cO #news	relevant	2013_Queensland_Floods_dev.tsv
295483071896096768	Apparently it's flooding so I have the ultimate entertainment device ! My camera ! #lonelynights http://t.co/XKVAIfFP	relevant	2013_Queensland_Floods_dev.tsv
295869029904683008	RT @peterjhinton: Two states engulfed in disaster. The Australian goes with Tony Abbott says Labor may seek new Queensland flood levy  ...	relevant	2013_Queensland_Floods_dev.tsv
296254682714742784	RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather	relevant	2013_Queensland_Floods_dev.tsv
296946275151142912	Queensland flood damage bill reaches Aus$290m; costs set to rise - Insurance Insight http://t.co/tbcHOic4	relevant	2013_Queensland_Floods_dev.tsv
295718941995724801	Prayers for Oz. Too many natural disasters lately. RT More images from the Queensland flood crisis #sun7 #qldfloods http://t.co/nMAd3Cgf	relevant	2013_Queensland_Floods_dev.tsv
296285149379825664	More than 7K displaced in Queensland flood http://t.co/qLxS14Zn via @upi	relevant	2013_Queensland_Floods_dev.tsv
295546269244469248	Power and Internet connection just came back after 7 hours at Tarragindi. #BigWet #Brisbane #bnestorm	relevant	2013_Queensland_Floods_dev.tsv
296085073604771840	4 days of torrential rain and now sunshine at 30 degrees.......#ahomeawayfromhome	relevant	2013_Queensland_Floods_dev.tsv
295437739967541249	Serious if you don't feel confident driving in this weather, get off the road. Your putting others lives at risk #bigwet	relevant	2013_Queensland_Floods_dev.tsv
296162858083942400	Australia shows how #extremeweather brings volatility as it suffers wild swing from fire to flood http://t.co/cQtBsjmp	relevant	2013_Queensland_Floods_dev.tsv
295723261373870080	Heavy Rain, Strong Winds, Roads Flooded, Trees Down - what do we do? Play dress ups of course @ Price House http://t.co/KXJbbtEr	relevant	2013_Queensland_Floods_dev.tsv
297275834585210880	#leimo http://t.co/WHTlPNTd 10 homes destroyed in Australia's flood-hit city of Bundaberg: A... http://t.co/PKmkuJ7P @Leimo @crowealexand	relevant	2013_Queensland_Floods_dev.tsv
296601511755128832	@amandaashby Fingers crossed you weren't battered about too much in those weekend storms. xx	relevant	2013_Queensland_Floods_dev.tsv
296101412792844289	Photos: Flood water rises in Australia http://t.co/yQoAvz9b	relevant	2013_Queensland_Floods_dev.tsv
296798380850569216	RT @350: No end in sight for Australia flood victims. Brisbane at risk of running out of drinking water: http://t.co/1yAnwVv1 #Connect ...	relevant	2013_Queensland_Floods_dev.tsv
296100299368718336	Photos: Flood water rises in Australia:  http://t.co/SryZ1RsV	relevant	2013_Queensland_Floods_dev.tsv
295831267809837056	Flooding creek out the front of my house.. #flood #coffscoast #australia http://t.co/GyVD3IkX	relevant	2013_Queensland_Floods_dev.tsv
296080883616731137	Deadly flood waters rise in eastern Australia http://t.co/ZALsbVaS: #news #breaking	relevant	2013_Queensland_Floods_dev.tsv
295831322931376128	#NathanFillion still awake after 24 hrs working to help Queensland flood victims. Seeing your face on Twitter made me smile. Thank you!	relevant	2013_Queensland_Floods_dev.tsv
296632849795276801	RT @QLDOnline: Fraser: Troops lend muscle to Queensland's flood recovery http://t.co/5kY44Wp1 #qld	relevant	2013_Queensland_Floods_dev.tsv
296147119331479552	Queensland counts flood cost as New South Wales braces for river peaks - The Guardian: The GuardianQueensland co... http://t.co/hFwlZJHL	relevant	2013_Queensland_Floods_dev.tsv
295866123142963200	#RT Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing ... http://t.co/39KmEBNK via @whoshotyaphotos	relevant	2013_Queensland_Floods_dev.tsv
295516253966180354	RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...	relevant	2013_Queensland_Floods_dev.tsv
295711591041732610	Queensland doesnt get a break hey, thoughts are with all the people that are going through this again..#flood #queensland	relevant	2013_Queensland_Floods_dev.tsv
295834994188906496	SBS National: Flood havoc in QLD, northern NSW: Extreme weather across parts of Queensland and northern NSW has ... http://t.co/0IGaY3XZ	relevant	2013_Queensland_Floods_dev.tsv
295867412757233664	Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/BWSFJm5n	relevant	2013_Queensland_Floods_dev.tsv
296322845032734720	You can help flood victims by donating to the Red Cross Queensland Flood Appeal http://t.co/Lv119lKn #bigwet #qldfloods	relevant	2013_Queensland_Floods_dev.tsv
296332580368838658	The search is on for 2 men, missing in flood waters in Queensland's Lockyer Valley. #NewsRoom	relevant	2013_Queensland_Floods_dev.tsv
295614293293035520	Flood rescue caught on video: A daring rescue caught on tape here in the town of Biloela in Queensland,... http://t.co/DbXxfpzA #Atlanta #GA	relevant	2013_Queensland_Floods_dev.tsv
296249121965240320	If you want to assist #Queensland #flood #volunteers get #baking and deliver to the @BakedRelief drop off points.	relevant	2013_Queensland_Floods_dev.tsv
295758135879159808	Queensland's flood crisis deepens as death toll rises to three - The Australian : http://t.co/wekI7ydv	relevant	2013_Queensland_Floods_dev.tsv
295888192991801344	RT @9NewsBrisbane: Flood Crisis: @TheTodayShow will be live into Queensland from 4am with continuing coverage of the floods in Queenslan ...	relevant	2013_Queensland_Floods_dev.tsv
295931828794183682	Want to help? You can donate to the Red Cross Queensland Flood Appeal http://t.co/J6IDuKht #qldfloods #bigwet	relevant	2013_Queensland_Floods_dev.tsv
296370586437943296	My love & thoughts are with all who are being affected by the Queensland Flood crisis. Everyone hold your family & friends close Xxx	relevant	2013_Queensland_Floods_dev.tsv
296367942050922497	RT @sjreaders: Flood debris, Mowbray Park, East Brisbane, Queensland, Australia http://t.co/qKpxXViG	relevant	2013_Queensland_Floods_dev.tsv
295656452549390338	Our thoughts are with those in Queensland. RT @7NewsBrisbane: #Queensland flood crisis useful links and contacts http://t.co/M6SpsvcI	relevant	2013_Queensland_Floods_dev.tsv
296388775007907842	RT @scottdgunther: Queensland lags on #flood #insurance. Survey highlights less than 40% do not have cover. #qldfloods http://t.co/kDkwW2fa	relevant	2013_Queensland_Floods_dev.tsv
295516829126885378	guys lets pray for all the people who live and affected on flood in australia,lets hope that they r all safe..	relevant	2013_Queensland_Floods_dev.tsv
295874291340300288	Baby stuffed in bag, hoisted from flood - Australia's powerful storms led to an amazing rescue of two women and a ba... http://t.co/mglzMtrH	relevant	2013_Queensland_Floods_dev.tsv
296495727134253056	RT @Harrysbabycakes: Stay safe from the flood everyone in Australia.	relevant	2013_Queensland_Floods_dev.tsv
295735210786557952	Queensland's flood crisis deepens as death toll rises to three | The Australian: http://t.co/s3kq6AAX	relevant	2013_Queensland_Floods_dev.tsv
295764092784869376	Prayers go out to the people of Queensland #Flood	relevant	2013_Queensland_Floods_dev.tsv
295815612159115265	@Jennife74772800 cyclone Oslo in Australia has flooded our yard. It's the biggest flood since 1949	relevant	2013_Queensland_Floods_dev.tsv
296987280437035008	@Harry_Styles pray for queensland flood victims	relevant	2013_Queensland_Floods_dev.tsv
296805665903624192	Flood assistance for Queensland small businesses http://t.co/c2II4i9P	relevant	2013_Queensland_Floods_dev.tsv
296331074382991360	Â¨Queensland counts flood cost as New South Wales braces for river peaks http://t.co/qb5UuYf9	relevant	2013_Queensland_Floods_dev.tsv
296422391641436160	RT @breakfast1015: In a few minutes, we'll be getting the latest on the flood situation in Queensland. Tune in to 101.5 or http://t.co/4 ...	relevant	2013_Queensland_Floods_dev.tsv
296373240559960064	Fears Qld flood death toll will climb - Sky News Australia: Sky News AustraliaFears Qld flood death toll will cl... http://t.co/jTHEx2gr	relevant	2013_Queensland_Floods_dev.tsv
295406005183995905	I'm a little bit surprised we are staying open tonight. This is going to be an interesting service. Leaks and all. #bigwet	relevant	2013_Queensland_Floods_dev.tsv
295866698333052929	Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/8cT00FbG	relevant	2013_Queensland_Floods_dev.tsv
295428677091614721	All Time Low can I please stand under your umbrella due to this weather! #bigwet #brisbane #flooding	relevant	2013_Queensland_Floods_dev.tsv
295866666070454272	Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/aYJZNY5g	relevant	2013_Queensland_Floods_dev.tsv
295859522281558016	does australia get flood? omg	relevant	2013_Queensland_Floods_dev.tsv
297199204877598720	#Flood aftermath - anecdotal reports of thousands of lost livestock in the central Queensland alone http://t.co/EaePQsTS	relevant	2013_Queensland_Floods_dev.tsv
296428096339443712	@TheEllenShow I asked god what he was burning Ellen he replyed just Australia I'm bout to wash it down with a flood :) got to laugh dnt we	relevant	2013_Queensland_Floods_dev.tsv
296129706896523264	Printer fixed but just learnt that some of my bushfire tea towels are stuck up in flood affected Queensland. Oh the irony...	relevant	2013_Queensland_Floods_dev.tsv
295822101061971968	RT @AustralianNews: Queensland records first flood death, as statewide catastrophe declared - Brisbane Times http://t.co/Q9Q5MdVW	relevant	2013_Queensland_Floods_dev.tsv
295760025576677377	Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flood crisis deepensThe Au... http://t.co/wAsOHQnj	relevant	2013_Queensland_Floods_dev.tsv
295641349166886913	RT @theage: Brisbane expected to flood. Latest from Queensland http://t.co/OHffyCUb via @brisbanetimes	relevant	2013_Queensland_Floods_dev.tsv
295492583285735424	RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...	relevant	2013_Queensland_Floods_dev.tsv
296416079834644480	Australia lurches from fire to flood - http://t.co/nr9QYyZi	relevant	2013_Queensland_Floods_dev.tsv
296144789601153024	#worldnews Queensland counts flood cost as New South Wales braces for river peaks http://t.co/bL014v5l #teamfollowback	relevant	2013_Queensland_Floods_dev.tsv
296149266672521217	updated post Photos: Flood water rises in Australia http://t.co/5G91osBW #cake	relevant	2013_Queensland_Floods_dev.tsv
296250854053400576	Australia lurches from fire to flood: Floods have hit the east coast of Australia before recent bush fires have ... http://t.co/A0BT0DZb	relevant	2013_Queensland_Floods_dev.tsv
295841030203387904	RT @AussiieBelieber: Praying for all the flood and fire victims in Australia!	relevant	2013_Queensland_Floods_dev.tsv
295867393048211456	Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/0Ik3uvux	relevant	2013_Queensland_Floods_dev.tsv
296390817063530497	GOODNA: Australia flood danger far from over - http://t.co/OYIxEha2: Stuff.co.nzAustralia flood danger far from o... http://t.co/oiVHIHpe	relevant	2013_Queensland_Floods_dev.tsv
295741105847296001	RT @NiamCrew: Praying for everyone in Queensland and now New South Wales with all these floods/flood warnings and tornadoes. Stay safe!	relevant	2013_Queensland_Floods_dev.tsv
296881506180292609	@restoreqld \Troops lend muscle to Queenslandâs flood recovery\http://t.co/txF8gg3u	relevant	2013_Queensland_Floods_dev.tsv
295768059954741248	RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...	relevant	2013_Queensland_Floods_dev.tsv
295647950028279808	There's a cyclone blowing, torrential rain, trees falling down everywhere but people still wanna go jogging!! #deathwish #idiots	relevant	2013_Queensland_Floods_dev.tsv
295866370510426112	Profile Defenders Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue o...  Best Reputation Co.	relevant	2013_Queensland_Floods_dev.tsv
296080350080278528	Queensland #advertising & #media agencies relatively unscathed by flood crisis, clients more prepared. #qldflood  http://t.co/XR86SVHQ	relevant	2013_Queensland_Floods_dev.tsv
296030190642016256	@RebeccaFMusic pray for people living in Australia suffering in the flood :-)	relevant	2013_Queensland_Floods_dev.tsv
295761267115831296	Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flood crisis deepensThe Au... http://t.co/3XXHQuzq	relevant	2013_Queensland_Floods_dev.tsv
295866826993332225	Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/QJ7fBjTu	relevant	2013_Queensland_Floods_dev.tsv
295868482699026434	Holy fuck me in the ass the water just keeps rising http://t.co/mIb8v5KK	relevant	2013_Queensland_Floods_dev.tsv
295694290779262976	RT @GrillTeam: The Queensland government has set up an information line for the flood crisis.. the number is 1800 173 349 #qldflood	relevant	2013_Queensland_Floods_dev.tsv
297120233435582465	Flood appeal raises $5.5 million: CORPORATE donors have helped push Queensland's flood appeal to almost $5.5 million, but the premier...	relevant	2013_Queensland_Floods_dev.tsv
295674193981349889	Find the latest local flood information: As southeast Queensland braces for strong winds and flooding, Quest New... http://t.co/MV7RboZn	relevant	2013_Queensland_Floods_dev.tsv
297352412203737088	RT @NSWSES: And an interesting flood bit of trivia - this is the third successive Australia Day there has been major flooding... http:// ...	relevant	2013_Queensland_Floods_dev.tsv
295697735812780032	RT @HVPA_NoCSG: Queensland Government negligent as mines release toxins into flood waters  http://t.co/dwrw0Ery. FLOODS ARE THE NEW WAST ...	relevant	2013_Queensland_Floods_dev.tsv
295514697409634304	New tornado and flood alerts have been issued in the Australian state of Queensland. Theâ¦ http://t.co/jGgLtbhk	relevant	2013_Queensland_Floods_dev.tsv
296153159989071872	Queensland counts flood cost as New South Wales braces for river peaks http://t.co/F1XsHapU	relevant	2013_Queensland_Floods_dev.tsv
295827237108842496	RT @Y7News: 7News Live streaming coverage of the #Queensland flood crisis http://t.co/E8LZoQeu #QldFloods	relevant	2013_Queensland_Floods_dev.tsv
295787539799871489	RT @AJEnglish: Flood worsens in eastern Australia http://t.co/kuGSMCiH	relevant	2013_Queensland_Floods_dev.tsv
295844938103525376	Australia:&gt; Rain, not dam releases, behind current flood - Brisbane Times http://t.co/3qCxm4v6 #Business	relevant	2013_Queensland_Floods_dev.tsv
296769463213240320	RT @AEMKH: A view of the #bigwet in central Queensland from space: http://t.co/Ll1p6U9A [image] via @abcnews #flood #em2au	relevant	2013_Queensland_Floods_dev.tsv
296178702482538496	RT @guardianeco: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/OEtIOzHH	relevant	2013_Queensland_Floods_dev.tsv
295866479272931328	Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/nKNcmiFP	relevant	2013_Queensland_Floods_dev.tsv
296277396489895936	Thousands displaced as flood threat continues: TheÂ flood emergency in easternÂ Australia has spread with vast are... http://t.co/hclLrhTs	relevant	2013_Queensland_Floods_dev.tsv
297108922748252160	RT @CaterpillarInc: RT @CatFinancial Assistance is avail for Cat Financial customers affected by the flood in Queensland and New South W ...	relevant	2013_Queensland_Floods_dev.tsv
296904054829875200	RT @stinkypoocrust: Australia - if you aren't being swept away in a flood, you're being burnt alive  while seeking asylum on an island n ...	relevant	2013_Queensland_Floods_dev.tsv
295812159852658688	Live coverage: #Queensland #flood crisis  http://t.co/7jzaVxHS  #Australia	relevant	2013_Queensland_Floods_dev.tsv
295865626415726592	Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/UERZJkuy	relevant	2013_Queensland_Floods_dev.tsv
297120357641498626	'Major flood crisis' hits Queensland, Australia http://t.co/9aXIdJRP #bbc	relevant	2013_Queensland_Floods_dev.tsv
296228683188936704	@GayCarBoys @Lateline from my observations most flood-affected in Australia are not recently-developed regions.. are they? #floods #auspol	relevant	2013_Queensland_Floods_dev.tsv
295774164470595585	about 1200 house has been flood with some 30 trapped in the roof of their house all in Bundaberg of Australia.may God deliver.	relevant	2013_Queensland_Floods_dev.tsv
296833914536865792	Flood assistance for Queensland small businesses - http://t.co/Pbl9VaXf	relevant	2013_Queensland_Floods_dev.tsv
296534630260150272	@MELIKEYOUUUUU sara! sara! Is Australia having a bad weather? I mean, there's a big flood on your hometown right?	relevant	2013_Queensland_Floods_dev.tsv
295761861348052992	Record flood all over Queensland smh http://t.co/Jk9VUmNa	relevant	2013_Queensland_Floods_dev.tsv
295493686740013059	RT @HeidiGmuer: Brisbane/Queensland is expected to flood again, however not as severly as two years ago when 35 people were killed. http ...	relevant	2013_Queensland_Floods_dev.tsv
295890673943584768	@jaybuenvenida14 @IHaveNiamFeels well I have no power still til tomorrow now :(	relevant	2013_Queensland_Floods_dev.tsv
295597591184416768	Is flood seriously that trending?:| RT @ChannelNewsAsia: Major floods sweep northeast Australia http://t.co/ThLRRrA8	relevant	2013_Queensland_Floods_dev.tsv
295892745762000896	RT @9NewsBrisbane: Flood Crisis: @TheTodayShow will be live into Queensland from 4am with continuing coverage of the floods in Queenslan ...	relevant	2013_Queensland_Floods_dev.tsv
295823068432044032	RT @AJEnglish: Flood worsens in eastern Australia http://t.co/kuGSMCiH	relevant	2013_Queensland_Floods_dev.tsv
296773819606130688	RT @bencubby: The Queensland govt says pumping billions of litres of polluted water into flood areas is a drop in the ocean. http://t. ...	relevant	2013_Queensland_Floods_dev.tsv
295717552078856192	RT @LYRCat: Australia, the only continent and country that can have a bushfire emergency, a flood emergency and a tornado emergency... a ...	relevant	2013_Queensland_Floods_dev.tsv
295810845299052546	RT @sunriseon7: Latest on the Queensland flood crisis can be found here: http://t.co/YKVPS8tH #sun7 #qldfloods #bigwet	relevant	2013_Queensland_Floods_dev.tsv
296115486503075840	Grafton Queensland Flood Peaks at 10.7 Meters: Torrential rains peaked at 10.7 meters in Maryborough, prompting ... http://t.co/Vr6OSnAY	relevant	2013_Queensland_Floods_dev.tsv
295937544577748993	Helicopters Deployed to Rescue Flood Victims in E Australia after cyclone #Oswald hits - Businessweek http://t.co/Az55E2j0 #disaster	relevant	2013_Queensland_Floods_dev.tsv
296180025714155520	RT @maltesemanor: NO! we've suffered enough! MT @NewsTalk4BC The prime minister will visit Queensland in coming days to the flood-ravage ...	relevant	2013_Queensland_Floods_dev.tsv
296223927305383937	@skeletonunicorn the waters upto the door, my old place (you stayed at when you were here is completely under) :( http://t.co/fhGkRlmX	relevant	2013_Queensland_Floods_dev.tsv
295757308875636736	Queensland's flood crisis deepens as death toll rises to three - The Australian: Brisbane TimesQueensland's floo... http://t.co/vX9SYCAA	relevant	2013_Queensland_Floods_dev.tsv
295783600161423360	Queensland's flood crisis deepens - The Australian - by: Anonymous ... Sydney Morning Herald Queensland's flood cris... http://t.co/foDjHCRy	relevant	2013_Queensland_Floods_test.tsv
295828335290884096	Premier Campbell Newman has launched Queensland Flood Appeal 2013 with $1 million donation to Red Cross. Visit http://t.co/q53GIuR4 to...	relevant	2013_Queensland_Floods_test.tsv
295412327640080384	Waiting out the storm  with slipped_diss  @ Kookaburra Cafe http://t.co/Pwubs60t	relevant	2013_Queensland_Floods_test.tsv
296100614469996544	breaking news Photos: Flood water rises in Australia:  http://t.co/aEvC8ZDu	relevant	2013_Queensland_Floods_test.tsv
295681670592471042	.....the rowing club next to out apartment block is underwater, warm &amp; wet....	relevant	2013_Queensland_Floods_test.tsv
295596361850691584	RT @Disaster_Update: Flood across Queensland, #Australia kills four #2013NaturalDisaster\http://t.co/jKQru82w http://t.co/oqULKCR1	relevant	2013_Queensland_Floods_test.tsv
295470181176729602	The flooding in firth park is insane!! Mudgeeraba Creek is putting on a show!!! Not one you get involved in tho its view from a distance!	relevant	2013_Queensland_Floods_test.tsv
296200618920517632	Moz flood update, Australian flooding and Egyptian protests.\\Australia battles floods in two states\\Australia... http://t.co/PF5OKOg9	relevant	2013_Queensland_Floods_test.tsv
296376760566681600	SBS TopStories: Flood death toll 'may climb': There are fears Queensland's flood death toll could rise with auth... http://t.co/Veb3HUDC	relevant	2013_Queensland_Floods_test.tsv
295788620026101761	my thoughts are with all the flood victims in Queensland, Australia #QLDFLoods #ThinkingOfYouAll	relevant	2013_Queensland_Floods_test.tsv
295894577561341953	#keithharkin ... Queensland, Australia ... Daring flood rescue caught on video http://t.co/1aQsNchM #Brisbane	relevant	2013_Queensland_Floods_test.tsv
296151454148866048	RT @guardian: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/sb3n2aMW	relevant	2013_Queensland_Floods_test.tsv
296169397423316992	RT @TraffordEco: Unprecedented floods following extreme heat - Queensland counts flood cost as NSW braces for river peaks\\http://t.co/j ...	relevant	2013_Queensland_Floods_test.tsv
295755948713205760	Queensland's flood crisis deepens as death toll rises to three - The Australian: Brisbane TimesQueensland's flood crisis deepens as d...	relevant	2013_Queensland_Floods_test.tsv
296247966631608320	RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather	relevant	2013_Queensland_Floods_test.tsv
295480528293990400	@Al_Otaibi_88 it's heavy raining   and strong winds we just stay at house terrible	relevant	2013_Queensland_Floods_test.tsv
296356584366415872	RT @NewsTalk2UE: Search resuming for two men missing - feared drowned - in Queensland's flood affected Lockyer Valley http://t.co/LToj9D ...	relevant	2013_Queensland_Floods_test.tsv
295674188688158720	Find the latest local flood information: As southeast Queensland braces for strong winds and flooding, Quest New... http://t.co/6E6risYh	relevant	2013_Queensland_Floods_test.tsv
296101111092355073	Photos: Flood water rises in Australia:  http://t.co/FZoPEauY	relevant	2013_Queensland_Floods_test.tsv
295672729556893698	forget trying to use flood maps, these suburb, street lists are quicker and more informative http://t.co/Ft7HVUQX #bigwet #qldflood	relevant	2013_Queensland_Floods_test.tsv
296110784105291777	Free entry for storm affected green waste into Brisbane dumps #BneFlood	relevant	2013_Queensland_Floods_test.tsv
296189274926231552	#World_news Queensland counts flood cost as New South Wales braces for river peaks http://t.co/0u7vmX3G	relevant	2013_Queensland_Floods_test.tsv
296437987112263682	Environment Bundaberg Campus to the fore during flood (Central Queensland University): (Source: Central Queens... http://t.co/z3dTzQ4H	relevant	2013_Queensland_Floods_test.tsv
295793341516365824	@CycleBoomTime yep, u still have property in the flood zone ? #notpro	relevant	2013_Queensland_Floods_test.tsv
296798532323659778	RT @350: No end in sight for Australia flood victims. Brisbane at risk of running out of drinking water: http://t.co/1yAnwVv1 #Connect ...	relevant	2013_Queensland_Floods_test.tsv
295646202618339328	Just spoke to my parents stuck in Aratula. 100's people stuck there trying to head north/south. Both directione cut off by water #qldfloods	relevant	2013_Queensland_Floods_test.tsv
296699227625631744	Queensland flood claims reach $120.7 million as cyclone lashes Australia http://t.co/wyiElDQG via @businsmagazine	relevant	2013_Queensland_Floods_test.tsv
295857414903853056	My set up second night in a row #powerout #storm #nowater #candlelight @ My Bedroom http://t.co/HdLScyQu	relevant	2013_Queensland_Floods_test.tsv
296437845810368515	@hamishandandy PLEASE HELP THE #Queensland RED CROSS in the flood affected families especially in Bundaberg and Gympie!!! #redcross	relevant	2013_Queensland_Floods_test.tsv
296559719173193729	I liked a @YouTube video from @HarvestArmy http://t.co/8LXfqh1g AUSTRALIA Deadly DISTRESS & PERLEXITY Tornado Flood Foam Dust storm	relevant	2013_Queensland_Floods_test.tsv
295685137159581696	RT @GrillTeam: The Queensland government has set up an information line for the flood crisis.. the number is 1800 173 349 #qldflood	relevant	2013_Queensland_Floods_test.tsv
296645306852978688	Warrill Creek flood causes devastation | Ipswich Queensland Times http://t.co/CRO8nYFq	relevant	2013_Queensland_Floods_test.tsv
295473012445175808	@namgoreng Yeah I might not be able to get to work on tuesday, Brisbane CBD might be flooded :(	relevant	2013_Queensland_Floods_test.tsv
295638564643950592	@melissadoyle @melissadoyle @sunriseon7 the Sunshine Coast is still getting really strong winds and rain. Roofs were lifting off last night!	relevant	2013_Queensland_Floods_test.tsv
296756244788703232	Donate to Red Cross Queensland Flood Appeal here http://t.co/hkyQNqEl or (Australia phone) 1800 811 700	relevant	2013_Queensland_Floods_test.tsv
296055700189233152	RT @asnsw: Our thoughts are with all residents of flood affected areas of NSW, Victoria and Queensland today. NSW residents......	relevant	2013_Queensland_Floods_test.tsv
296419095245635585	RT @CloudsCreek: Queensland Government negligent as mines release toxins into flood waters \http://t.co/BU1hb9qw #salinity Heavy #metals ...	relevant	2013_Queensland_Floods_test.tsv
296820757391085569	Power still cut to flood-hit community: A COMMUNITY in Queensland faces its fifth day without power as fallen ... http://t.co/mf562KWz	relevant	2013_Queensland_Floods_test.tsv
296049336696074241	RT @ASNSW: Our thoughts are with all residents of flood affected areas of NSW, Victoria and Queensland today. NSW residents... http://t. ...	relevant	2013_Queensland_Floods_test.tsv
295687779420102656	@ADRL sorry din't know exactly. Ploughed said SES are sandbagging Lismore now. Trying to get wifi connection to see road closures.	relevant	2013_Queensland_Floods_test.tsv
296022765088157697	@KHalicos thank you, &amp; yes we pray &amp; hope for it to settle down soon :)	relevant	2013_Queensland_Floods_test.tsv
295718647027101696	RT @olacm: Thousands of homes underwater in Queensland flood crisis http://t.co/f0OYDGJS	relevant	2013_Queensland_Floods_test.tsv
296335039816400896	RT @abcnews: Thousands displaced in Queensland, NSW as flood threat continues http://t.co/0tZEpR8t #bigwet	relevant	2013_Queensland_Floods_test.tsv
295813376028844032	RT @theagebreaking: MP red faced over tweet: Coalition MP suggests PM ignored flood-stricken Queensland - the PM was touring bushfir...  ...	relevant	2013_Queensland_Floods_test.tsv
