tweet_id	tweet_text	label
'592372900960858112'	RT @theOFDA: 30/75 districts in Nepal impacted by #NepalEarthquake, new map shows epicenter aftershocks http://t.co/upXg6SkP0p	infrastructure_and_utilities_damage
'593749452034285568'	RT @carolineheldman: @USEMbassyNepal #American Beverly Brown Brooks+her group who were reported missing are safe! #Langtang #hope #Nepal	missing_trapped_or_found_people
'592136310556594176'	#RIP sad to continue to hear of the increasing death toll in such a beautiful place  https://t.co/AVwJMVpyPa	injured_or_dead_people
'593072980948824065'	RT @AyaanChawla: Pray for all the people who have been affected by the massive #NepalEarthquake #SupportNepal - http://t.co/6Tjs0PxDen http…	sympathy_and_emotional_support
'592697996090933249'	‘Nepal earthquake: Health &amp; safety concerns top priority’ http://t.co/1iGU1bgLnp The current priority for aid groups working in Nepal is …	other_useful_information
'593360633325686784'	RT @fanuet: VOLUNTEERS NEEDED: meeting at Yellow House, Sanepa, at 5pm to coordinate the relief operations outside KTM #NepalQuakeRelief	donation_needs_or_offers_or_volunteering_services
'593013606729515008'	RT @ToastFundraiser: Selection of Nepal appeal e-mail subjects and senders http://t.co/2csDrGCJ6w	not_related_or_irrelevant
'593460576950489089'	In Nepal, A Flood Of People Leave Capital To Return Home - http://t.co/yowy5O66Ez	displaced_people_and_evacuations
'592089763793907712'	10/48 the name of Ebola. You would be surprised to know that in the matter of a few days, about 800 people are dead.  These viruses #Nepal	injured_or_dead_people
'593829365370134528'	RT @TimesNow: 37-year-old man pulled out alive by Indian search team 98 hours after earthquake struck Nepal (PTI)	missing_trapped_or_found_people
'592252591339245568'	RT @AjitBaral: Pokhara should take heed from Kathmandu and rethink its urbanization drive	not_related_or_irrelevant
'593701523747667968'	RT @KendalCalling: @riotjazz have some amazing prints for sale, including from Kendal Calling. All proceeds in aid of #Nepal https://t.co/L…	donation_needs_or_offers_or_volunteering_services
'592689834898137090'	RT @ani23021977: #NepalQuake my family is stucked In tato paani in Nepal name is Aditya bhargava and sanjay bhargava mobi no +9779801122921	missing_trapped_or_found_people
'593391071364714496'	Akshay Kumar: Gabbar Is Back Earnings for Nepal Not My Call http://t.co/HJA5ox4CQG	donation_needs_or_offers_or_volunteering_services
'591933323275939840'	“After massive 7.9 earthquake, commercial flights to Kathmandu put on hold http://t.co/0hfJ0ms9a7 http://t.co/gyvohqJp9w”	other_useful_information
'591936157933576193'	Nepal officials say death from #earthquake has reached at least 688 . help Nepal for Saving Humanity Lives  may God save the people of Nepal	injured_or_dead_people
'592309003260022785'	RT @paulocoelho: Updates on Nepal Earthquake |&gt; @PCoelho_Nepal	other_useful_information
'592252955442749440'	RT @ForeignOfficeKE: CS @Amb_a_Mohammed: We stand in solidarity with the government &amp; the people of Nepal as they grapple with effect of th…	sympathy_and_emotional_support
'592308745104990208'	RT @kathmandupost: Canada announces $ 5 million for emergency relief programmes; Russia to sent a rescue team, to land later on today. #Nep…	donation_needs_or_offers_or_volunteering_services
'592873478719668224'	Did you know Seismographs near Charlotte were able to detect vibrations from #NepalEarthquake? More at 10:14. http://t.co/loDCEp4my2	other_useful_information
'592146820295307266'	RT @d_arymami: CNN: Earthquake slams Nepal; devastating loss of people, history http://t.co/BdQLFfkBY9	injured_or_dead_people
'593832036919414784'	RT @abhijitmajumder: Nepal PM Sushil Koirala and intelligence chief have been apprised of Pakistan sending beef as quake relief, an interna…	other_useful_information
'592602156898721792'	RT @Lara_Miller: 130 KM from Kathmandu coming from #Pokhara. Road is 100% clear. Lots if devastation in villages tho. #NepalEarthquake	other_useful_information
'593247075824902144'	RT @Addicted2Charan: Give missed call and every missed call freecharge donate ₹20 #NepalEarthquake  #NepalQuakeRelief http://t.co/sDgDJ1m1Da	donation_needs_or_offers_or_volunteering_services
'592291575906082816'	RT @WXXINews: A magnitude 6.7 aftershock rumbles Katmandu; death toll rises. http://t.co/9Uvj9fleU5	injured_or_dead_people
'592700847341117440'	RT @f4izalhassan: Fellow Malaysians, #Nepal needs us. Should you wish to donate, please contact @MERCYMalaysia. #NepalEarthquake http://t.c…	donation_needs_or_offers_or_volunteering_services
'592272759058735105'	RT @SonamB_: It's heartbreaking seeing all these pictures and recognising every place #NepalEarthquake	sympathy_and_emotional_support
'593465791783313409'	RT @ShelterBox: We now have two @ShelterBox response teams in #Nepal following Saturday's earthquake, with more teams due to arrive later t…	donation_needs_or_offers_or_volunteering_services
'593072541746339841'	Nepal Earthquake Drone Footage Gives Bird's Eye View of Destruction - Wall Street Journal (blog) http://t.co/Hg1YQeCsGq #drone #rpv #uav	infrastructure_and_utilities_damage
'592994360263778304'	Pulitzer Prize winning Jim Morin's cartoon on #NepalQuake #NepalEarthquake http://t.co/ngDCtCTqMh	not_related_or_irrelevant
'593077569123000320'	RT @landward_rsrch: RT British archeologist 'terrified' after narrowly escaping death in Nepalese earthquake @Telegraph @UofYArchaeology ht…	missing_trapped_or_found_people
'592344582983057408'	RT @VVSLaxman281: Really proud of the Indian Govt&amp;Indian Air Force for their all out support to Nepal at this hour of grief and tragedy. #N…	sympathy_and_emotional_support
'593828392832729089'	RT @cnnbrk: Man pulled alive from rubble Thursday, 5 days after massive Nepal earthquake, in which more than 5,500 people died.	displaced_people_and_evacuations
'593739709458681856'	RT @UNWomenAust: 3.2 million women &amp; children are affected. Support UN Women’s relief efforts in #Nepal. https://t.co/73od9Urfs7 http://t.c…	other_useful_information
'593611843488378880'	@AllahGreatQuran  pray for nepal @ARMurugadoss @Schwarzenegger	sympathy_and_emotional_support
'593116193038290944'	RT @WINDmobile: In light of the tragic events, we will be providing free calls to Nepal for the next week for any WIND customer calling fro…	donation_needs_or_offers_or_volunteering_services
'592683908971495425'	RT @tibettruth: The world will not be fooled by China's crass #quake propaganda! #trueTibet #NepalEarthquake http://t.co/08I83OCD2a	not_related_or_irrelevant
'593775661480747009'	RT @SuvalagnaC: CNN missed out India in list of nations helping Nepal. &amp; India is pouring heart! Height of Presstitution! #ShameOnCNN http:…	donation_needs_or_offers_or_volunteering_services
'592324426781319168'	RT @emilyrauhala: #NepalQuake: #Tibet also hit hard. China Daily reports 70% of buildings in Nyalam County damaged. (Foreign press barred f…	infrastructure_and_utilities_damage
'592342423159775233'	RT @ndtv: First relief plane leaves for Kathmandu from Delhi with 40 National Disaster Response Force personnel and 4 tonnes of medical rel…	donation_needs_or_offers_or_volunteering_services
'591946639281008641'	RT @msnindia: RT @BT_India: SpiceJet says full refund, re-scheduling for #Kathmandu flights #earthquake http://t.co/QTTab4hLN2	other_useful_information
'592315301947138048'	RT @Ajit_Doval: {ॐ} Exhausted With Political Paralysis :: Feelings Of People In #Nepal , Could Turn Explosive :: If Rescue &amp; Relief Efforts…	sympathy_and_emotional_support
'592634249838080000'	Nepal is not the big one: Next Himalayan earthquake maybe closer to home… http://t.co/SRD3x3wJGp #News http://t.co/cEdCUgmTxS	other_useful_information
'593096305796231169'	RT @beinganamika: We are sending blankets for #NepalQuakeRelief from #Vadodara. Each blankets costs Rs.119/-. To contribute contact: 999802…	donation_needs_or_offers_or_volunteering_services
'592344791750463488'	RT @TheTweetOfGod: You can pray for Nepal, or you can actually do something by contributing to relief efforts: https://t.co/Cm3XaC0rSp	donation_needs_or_offers_or_volunteering_services
'592689836856844288'	RT @GlobalBC: 5 facts about the #Nepal earthquake http://t.co/RqVBnOUdHY	other_useful_information
'592354364389392384'	RT @JantaKaReporter: Private and govt schools in UP to remain closed on 27th &amp; 28th April as a precautionary measure for earthquakes. #Nepa…	other_useful_information
'592962516038193152'	Its raining .... God, show some kindness !!! #NepalQuake	sympathy_and_emotional_support
'593186080314290177'	RT @PMOIndia: MoS Dr. Jitendra Singh, a doctor by profession has arranged to send free insulin to diabetes patients among the Earthquake vi…	donation_needs_or_offers_or_volunteering_services
'593138839415291904'	RT @PostOfficeNews: Donations can also be made to the Nepal Earthquake Appeal @PostOffice  https://t.co/nOduo0biZ4	donation_needs_or_offers_or_volunteering_services
'592382316208500736'	@kate_frankie Tragic thinking of the disaster in the mountains right now. :( #NepalQuake #pttravel	sympathy_and_emotional_support
'593440864896028672'	RT @kpoplover727: 150429 CHANYEOL and SEHUN Instagram  They both try to spread the word about Nepal and encourage people to donateὄD http://…	donation_needs_or_offers_or_volunteering_services
'591973543249899521'	RT @worksonmypc: Still getting details on the #NepalEarthquake about the location and safety of my team.	other_useful_information
'593326028266831873'	RT @JanetHarmer: Some of the beautiful children I met in Nepal. Praying for their safety @Springboard_UK http://t.co/tZEFAtmvKs	sympathy_and_emotional_support
'592346761919889408'	RT @Paolme: We can do our little duty to help the earthquake victims in #Nepal ---&gt; http://t.co/sYsyNbSvST	donation_needs_or_offers_or_volunteering_services
'600344281178509312'	RT @DavidArchie: Devastating to see the continued aftermath for #Nepal.  Simple things make a difference, whether a small donation or being…	donation_needs_or_offers_or_volunteering_services
'593776682269417472'	RT @randfish: My friend &amp; former Mozzer @mrensch was in Nepal for the recent earthquakes. She's raising money to help: https://t.co/wEriX4k…	donation_needs_or_offers_or_volunteering_services
'593832933967925248'	RT @ReachOutWW: UPDATE FROM THE FIELD: Our team has landed in Nepal and secured a location for base camp in a town outside of... http://t.c…	other_useful_information
'593110110584504320'	RT @Raheelk: The death toll in #NepalQuake could cross 10'000 with millions homeless. We need to scale up the relief effort. RT. http://t.c…	injured_or_dead_people
'593187759491313665'	RT @USEmbassyNepal: Here's a list of NGOs Responding to #NepalEarthquake http://t.co/FT3ctjpxT4 via @CIDIoutreach #WeStandwithNepal http://…	other_useful_information
'597775868585377792'	RT @rahulkanwal: Refuses to stop raining in Nepal. People still sleeping in open. Desperate requirement of tents. Do help if you can. http:…	donation_needs_or_offers_or_volunteering_services
'593465858816659457'	RT @PzFeed: Nepal Earthquake Victim Drank Own Urine to Survive 82 Hours in Rubble.  VIDEO: http://t.co/JDdIxUinki	other_useful_information
'593294940999823362'	Opposition leader Ro Teimumu Kepa today called on the people of Fiji to unite in prayer for the people of Nepal.... http://t.co/fZ9XAQUkYQ	sympathy_and_emotional_support
'592767433775034368'	https://t.co/eU6pAApk0A #FREDDY GRAY, NEPAL, GAY MARRIAGE CONNECTED	not_related_or_irrelevant
'592886538750586881'	Thousands volunteer to scour satellite images of Nepal earthquake: More than 4,500 people have volunteered to examine 14,000 square k...	donation_needs_or_offers_or_volunteering_services
'592139157658423296'	RT @geetapandeyBBC: Indian PM Narendra Modi speaks to Nepal PM Sushil Koirala. Offers all assistance for quake. India army, Air Force on st…	donation_needs_or_offers_or_volunteering_services
'592321947624550400'	RT @snobers: #Nepal’s UNESCO heritage landmarks before &amp; After #NepalEarthquake 1. Maju Deval 2. Dharahara Tower #Kathmandu #quake http://t…	other_useful_information
'592268269987483648'	RT @mubasherlucman: Anyone here who can guide us how we can help people in #NepalQuakeRelief at this time when they have been struck by a g…	donation_needs_or_offers_or_volunteering_services
'593110560872341504'	RT @Keisar_: Who needs a True God when you have Indian Defence Forces...Respect! #NepalQuakeRelief http://t.co/iI1LN6gPHz	donation_needs_or_offers_or_volunteering_services
'593792288683204609'	@suman99644 @B_imger still manyshops are closed in many places.its not authentic.just a rumor only.ntc is most profit bearing Nepal.	other_useful_information
'592272260922114049'	RT @atahasnain53: Liking the PM's statement and appreciate his coming on TV to empathize visibly with Nepal's plight. I support any and eve…	sympathy_and_emotional_support
'593443189060665345'	RT @repjohnconyers: As the brave people of #Nepal work to rebuild and recover, here's what the US is doing and how you can help: http://t.c…	donation_needs_or_offers_or_volunteering_services
'592131684201431040'	RT @USEmbassyNepal: RT USAID @theOFDA: We've activated a @ffxfirerescue urban search&amp;rescue team to deploy w/our DART to help in #NepalEart…	donation_needs_or_offers_or_volunteering_services
'592328962828701696'	RT @CNNMoney: .@google executive killed in Nepal earthquake while hiking Everest http://t.co/nGIc7DmOEH via @DavidGoldmanCNN http://t.co/Gp…	injured_or_dead_people
'592335426611847169'	"RT @NatGeo: Nepal quake triggers avalanche at Mt. Everest, killing 18 and turning Base Camp into a ""war zone"": http://t.co/XyV5Fydx0k"	injured_or_dead_people
'593234003005722624'	RT @ItsDrMordecai: @DrWelchUC speaking at the @UCWV #Nepal vigil http://t.co/6p8KZdjQnI	not_related_or_irrelevant
'592640964633595904'	'Pranksters' Record First 18 Minutes of Deadly Nepal Earthquake: On Saturday, 'The Nepali Pranksters' were sho... http://t.co/de5Q6gWr9a	infrastructure_and_utilities_damage
'592680529130029057'	RT @KipNSlowHearts: Thoughts and prayers going out to #Nepal right now	sympathy_and_emotional_support
'592697074153562113'	Please consider helping Habitat for Humanity rebuild in Nepal. http://t.co/5nKSwE23Ji -- Thank you in advance for your generosity.	donation_needs_or_offers_or_volunteering_services
'592638777870446593'	RT @etribune: #Nepal quake rescue effort ramps up as toll hits 3,500 http://t.co/qd74781sun  #NepalEarthquake	donation_needs_or_offers_or_volunteering_services
'592321981967630336'	RT @DrGPradhan: “If a soldier says he is not afraid of death, he is either lying or he is a Gurkha.”  Long Live #NEPAL. http://t.co/RCCzjkX…	sympathy_and_emotional_support
'592219512700739584'	RT @sofiahsan: No casualty of Kashmiris reported so far due to earthquake in Nepal. All the Kashmiri shopkeepers and tourists in Kathmandu …	injured_or_dead_people
'593334686304366592'	RT @KanakManiDixit: The Indian helicopters are a resource, but they are not being used. Where is the bottleneck, Ministers of Govt of Nepal…	donation_needs_or_offers_or_volunteering_services
'591938856326459394'	RT @TFChurches: In light of the #earthquake in Nepal please #pray and support our emergency appeal http://t.co/fhTRxUgLOb	sympathy_and_emotional_support
'598099084595990529'	RT @Nepal_PM_Fund: List of banks in Nepal that are functioning. #Nepalquakerelief #nepalquake @NEoCOfficial http://t.co/voBPg8ncxf	infrastructure_and_utilities_damage
'592106268333998080'	RT @malviyamit: If #China had any hopes of having a role in the hill country of #Nepal, #Modi sarkaar has just buried them..	not_related_or_irrelevant
'592832197905805312'	I'm raising money for nepal earth quake relief fund. Click to Donate: http://t.co/cxEzhhTnGF via @gofundme	donation_needs_or_offers_or_volunteering_services
'592321073573548033'	RT @noconversion: Xtian Missionaries are coming to Nepal  more vultures to harvest Souls   #NepalEarthquake  @HMOIndia  @nepalitimes http:/…	donation_needs_or_offers_or_volunteering_services
'593688748820471808'	Nepal quake: NGO report had warned of damage, cited population growth http://t.co/fqRHO4X1Ii via @htTweets #Nepal #NGO	infrastructure_and_utilities_damage
'598015394490757120'	RT @firstpost: Hum pal, pal, Nepal ke saath hai: Amul's new advert tugs at your heartstrings http://t.co/55fQpva2B2 http://t.co/V0rHzwrk6Y	other_useful_information
'593298964079714304'	Numbers of those lost in Nepal Earthquake climb to 5000. #NepalEarthquake #nepal  http://t.co/yObhbMrdN0	missing_trapped_or_found_people
'592129796890570752'	RT @NrnShrestha: Mainstream news r covering mostly Kathmandu, badly needed updates from rural villages #NepalEarthquake	other_useful_information
'591913922443218944'	RT @eBama: Keep in Mind,No One Is More Powerful Than Mother Nature #NepalEarthquake  #earthquake  Stay safe #Nepal http://t.co/D5Ko8kMuWa	other_useful_information
'592172794198130688'	RT @pakhead: Leaving for Kathmandu on TG319 now. So looks like airport is open for normal flights for the moment.	other_useful_information
'592994124644556800'	Gay families retrieved from Nepal quake zone; Northern Ireland rejects gay marriage again; Supreme Court begins... http://t.co/Ed9VK5UhhL	displaced_people_and_evacuations
'592343116432023552'	"RT @Oxfam: #NepalEarthquake now +2,000 deaths, aftershocks are “continuous” &amp; “getting stronger"" http://t.co/oiLVRZVrUy AP Photo http://t.c…"	injured_or_dead_people
'592829805764202497'	[Interamericana] Adventist Church in Nepal appeals for urgent help: The president of the Seventh-day... http://t.co/F495tOu5Yb #Noticias	donation_needs_or_offers_or_volunteering_services
'592911368203935745'	RT @vijaita: Reporting from Kathmandu, the clock says it all.....earthquake struck at 11.58 am local time @IndianExpress http://t.co/JDw7ke…	other_useful_information
'592117211478753280'	RT @amyduggar: Praying for the people of Nepal and every other region affected by such a tragic earthquake. ὉB	sympathy_and_emotional_support
'592120113328889856'	Nepal earthquake: Super jets Globemaster and Super Hercules prove their worth in gold: India inducted the expe... http://t.co/sk36TQQQuL	other_useful_information
'593448514602061825'	RT @BBCNews: The UK's #NepalEarthquake @decappeal raises £19m http://t.co/qx3sLRIzLR	donation_needs_or_offers_or_volunteering_services
'593188954083430400'	RT @TimesNow: India has demonstrated its global leadership in recent weeks, 1st in Yemen &amp; now in Nepal. We're grateful: US Envoy http://t.…	donation_needs_or_offers_or_volunteering_services
'592275161551863809'	“@payussfr: Remains a beautiful place and always protected them god, Their country will rise from adversity. Amiin ὇C #PrayForNepal”	sympathy_and_emotional_support
'592622362866143232'	#Bangladesh AirForce #Hercules C-130 has reached #Kathmandu with aid supplies.More flights are being planned. http://t.co/8ZsvWDI7A0	donation_needs_or_offers_or_volunteering_services
'592698449352613889'	RT @EFFCharity: PLEASE RT... Children are in danger following the #Nepal earthquake, please support @Unicef_UK to provide urgent help http:…	other_useful_information
'592344785190408192'	RT @JohnKerry: Our thoughts &amp; prayers go out to those affected by #NepalEarthquake. We're working closely w/gov't of Nepal to provide assis…	sympathy_and_emotional_support
'592400686186303488'	RT @GundrukPost: Plz Help: 'We all r trouble at kirtipur.No place to live, ground is full fo water' Any help? Bikash Lamichhane 97798490950…	donation_needs_or_offers_or_volunteering_services
'592305459115134978'	Pray for everyone in Nepal. #EarthquakeNepal @sabanath55 @SunithaSarathy @iamlakshmirai @itisprashanth @iam_str @NikitaGandhi21	sympathy_and_emotional_support
'592589121878630400'	The first C103J Hercules lifter laden with relief team lands in Nepal B4 PM Modi tweets about the disaster.SaluteTheForces #ThankYouPM	donation_needs_or_offers_or_volunteering_services
'592335179298910209'	RT @Thekkapoor: T 945 - @juniorbachchan @SrBachchan sir. Once again guys, here are the contact numbers for Nepal, #RT #earthquake http://t.…	other_useful_information
'593198868206133250'	RT @XuscaSoleNY: New print available on http://t.co/jnWHW5Id5u! - 'Flowers For Nepal' by Xusca Sole - http://t.co/VwRHVD87Vz	not_related_or_irrelevant
'592732058323136512'	Here's how you can help @M25M_org assist Nepal earthquake victims: http://t.co/XpjS1rPDF9	donation_needs_or_offers_or_volunteering_services
'593109872637513728'	RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX	other_useful_information
'592708905748307968'	Proud 2 b indian .. https://t.co/enxBYKaNaJ	not_related_or_irrelevant
'592957520605384705'	Everyone let's help out @CrawfordCollins ✋✋✋✋  ➡ https://t.co/5UXTQC2YMM ⬅   To donate ➡➡➡➡➡➡ https://t.co/J6OtdV3TXu  ὤC	donation_needs_or_offers_or_volunteering_services
'593054394272325633'	The 7.8-magnitude quake hit Nepal on Saturday destroying buildings in Kathmandu and severely affecting rural areas across the region.	infrastructure_and_utilities_damage
'599906306007371776'	RT @InCrisisRelief: The complete What, Where &amp; How of #NepalQuakeRelief donations. Pls note the specifics while donating. http://t.co/WApiM…	donation_needs_or_offers_or_volunteering_services
'592344887997177856'	RT @oxfamgb: Nepal Earthquake Response. We are there &amp; urgently need your help. Donate now and save lives. https://t.co/BcOfPzVDL3	donation_needs_or_offers_or_volunteering_services
'592905148952924160'	RT @_joshcarter: My heart is breaking as I watch what's happening in Baltimore &amp; Nepal!	sympathy_and_emotional_support
'592338583471661056'	RT @Keisar_: Two types of vultures out on the prowl in the wake of #NepalEarthQuake  1. Indian Journalists. 2. Christian Missionaries. Caut…	other_useful_information
'592810687715500032'	Facebook collecting Nepal quake aid donations http://t.co/t538EYp3Lj #PhysOrg	donation_needs_or_offers_or_volunteering_services
'593565335648874496'	#Nepal: A baby is named #Lahore after #PakistanArmy's performance in rescuing &amp; providing medical aid to nepalese... http://t.co/vrGVEed58v	donation_needs_or_offers_or_volunteering_services
'592377380301381635'	RT @ChangeTip: Send small donations to support #nepal disaster recovery. Tell a friend to match your donation of $1-$5 today http://t.co/gB…	donation_needs_or_offers_or_volunteering_services
'593639138487771137'	A four-month-old baby miraculously survived the #NepalEarthquake was pulled alive.He s fine nw Salute to Rescue team. http://t.co/nbeqAKbB5q	missing_trapped_or_found_people
'593832044565831680'	RT @prabhasp: How can you use maps to co-ordinate #Nepalquake relief: http://t.co/3CZ5ooDByo This is important, please help share. @KTMLivi…	donation_needs_or_offers_or_volunteering_services
'593690173281533952'	@thatwritingchic Please read this http://t.co/hA3zQFy54s	not_related_or_irrelevant
'592340255748988928'	RT @TimesNow: Delhi Metro services hit due to the #NepalEarthquake https://t.co/HBgJhGbiKK	infrastructure_and_utilities_damage
'593144673121783808'	How to donate to Nepal earthquake relief efforts through iTunes, Facebook and more http://t.co/2z7o0q3nCy http://t.co/u2oNX1ZB3x	donation_needs_or_offers_or_volunteering_services
'591932532054044672'	RT @PranavKulkarni: One IAF C130 J with NDRF personnel takes off to Kathmandu from Hindon airbase @IndianExpress (photo: Lockheed Martin) h…	other_useful_information
'593157244180631552'	RT @UNOCHA: Latest information, materials, facts and figures on the #NepalQuake in one place: http://t.co/Ho4ohrgcwB http://t.co/6aS6PhZ6TI	other_useful_information
'591996932353953792'	RT @AnupKaphle: All schools and educational institutions shall remain closed for five days in all affected districts, Information Minister …	other_useful_information
'592334948654157825'	Hatesup to Indian Airforce. We are  proud of our defence forces whether it is ground military , airforce or navy. https://t.co/FqTkmDp5Q1	other_useful_information
'597845042280136704'	RT @Arsenal: Help @savechildrenuk reach children in #Nepal. Donate to support the #NepalEarthquake appeal: http://t.co/705XcJ9RuG http://t.…	donation_needs_or_offers_or_volunteering_services
'592657702867902464'	"""Nepal earthquake death toll rises to 3,726, with at least 6,500 injured, Nepalese police spokesman says."" via @cnnbrk"	injured_or_dead_people
'592648783172870144'	RT @sirdavidD: I am broken for the people of Nepal &amp; my friend Dan. Please send your prayers, thoughts, &amp; love to those who've lost. #RIPDa…	sympathy_and_emotional_support
'592926986256969728'	@Sampada_KC Hi Sampada, check the link following regarding this&gt; http://t.co/075h6Rq5yV. (1 of 1)	other_useful_information
'593075475964014594'	RT @snlz0: http://t.co/lMPoThcXni #Nepal Facebook, Google and other tech firms aid in Nepal earthquake relief ☇   67	donation_needs_or_offers_or_volunteering_services
'592657148368281600'	RT @prashantktm: Everyone in Kathmandu is just exhausted. What a prolonged test of human spirit this is going to be.	sympathy_and_emotional_support
'592829550167461888'	Emotional homecoming as rescued Israelis return from Nepal with newborns: “Every aftershock threatened to brin... http://t.co/dieFp9Z2Qc	not_related_or_irrelevant
'592334574295724033'	Stay strong and see the light, Nepal. You are all in my prayers. #Nepal #NepalEarthquake	sympathy_and_emotional_support
'592127612530593793'	RT @Ruptly: EMERCOM prepares for mission to #NepalEarthquake zone http://t.co/KUMsSEm2oO	other_useful_information
'593658541350621184'	DNA Nepal finds hero in doctor who carried on operation during earthquake: Ram Prasad Sapkota, the doctor from... http://t.co/DIGOOmwSxx	other_useful_information
'593760241919074304'	RT @OCHAAsiaPac: #NepalQuake: Aftershocks continue to pose a threat. #Earthquake-affected areas could be at risk to landslides. http://t.co…	other_useful_information
'592339476183056384'	RT @anamika00977: He prayed for his life before it ended. #NepalEarthquake  #PrayForNepal http://t.co/j7YrUlNhmg	sympathy_and_emotional_support
'592343246505840641'	RT @peter_vas: Evangelism without social work is deficient; social work without evangelism is impotent. —John R. Mott. This is why they are…	not_related_or_irrelevant
'591975137227870211'	RT @swaroopvaidya78: MOS Kirren Rijiju says Prime Minister is Personally Monitoring from d Top on #Nepal Relief Operations &amp; taking Min2Min…	other_useful_information
'592298695661490176'	loool what if i told you that praying won't help nepal's situation	sympathy_and_emotional_support
'592831399620702208'	@carolineheldman You are amazing.  http://t.co/A82NajGnps	not_related_or_irrelevant
'592315383706558465'	RT @airlivenet: LIVE First IAF aircraft lands at #Kathmandu with relief support from India airport /@tri_anshu http://t.co/IXCUUgmMKg http:…	donation_needs_or_offers_or_volunteering_services
'592868348725178368'	Thousands volunteer to scour satellite images of Nepal quake http://t.co/tZQlog1y8e via GMA News	donation_needs_or_offers_or_volunteering_services
'592905071341469697'	#Dauris #Payano.''♥ The Latest on Nepal Quake: Death Toll 4,438 in 3 Countries: Experts say major... http://t.co/bCWONc1T8C #LOVE_MANITO	injured_or_dead_people
'592777769341300738'	I've been reading about the people in Nepal. It's very sad.	sympathy_and_emotional_support
'591925601101062144'	BBC News - Nepal earthquake: More than 100 dead, many injured http://t.co/BDIwZ3nZC8	injured_or_dead_people
'599988404974059521'	RT @SirJadeja: Dedicated To #NepalEarthquake Victims. #PrayForNepal http://t.co/51HhA1TtPS	sympathy_and_emotional_support
'592376053286375424'	Buddhists have a prayer for these dark times. I am not one for prayer, but today I am praying for #Nepal. ὤF http://t.co/l9LgLGLyOY	sympathy_and_emotional_support
'593188232889761792'	RT @Hadithoftheday: Do your bit for the victims of the devastating earthquake in Nepal, donate via Human Appeal who're on the scene now: ht…	donation_needs_or_offers_or_volunteering_services
'592335850819620866'	Two aircraft carrying relief goods sent to Nepal: ISPR http://t.co/KnZXrn0hlq	donation_needs_or_offers_or_volunteering_services
'593011778814087168'	Can't believe it. I've hardly seen any coverage been so busy but #Nepal Quake Death Toll Could Reach 10,000 that's shocking! So so sad ὡ5	injured_or_dead_people
'593786356763009024'	RT @MattGraydon: Community rep. interviewed by @IOM_news staff about living conditions and needs in the open area #NepalEarthquake http://t…	donation_needs_or_offers_or_volunteering_services
'592297473219006464'	RT @ScoopWhoop: Aftershocks cause more terror as Nepal quake death toll increases to 2,300. #EarthquakeAgain	injured_or_dead_people
'592344766592909314'	RT @EugeneCho: Let's do what we can.Give to the @OneDaysWages Nepal Relief Fund. 100% go directly to efforts: http://t.co/Lphk3h1bug http:/…	donation_needs_or_offers_or_volunteering_services
'593615474161647616'	Tired of waiting for aid, angry Nepalis block roads: KATHMANDU/SINDHUPALCHOWK, Nepal (Reuters) - Nepali villag... http://t.co/i7XgJNy7a9	donation_needs_or_offers_or_volunteering_services
'593414836240789504'	#USLeagueOfTeaGrowers headed to #Nepal to help... #kindness #teasaveslives http://t.co/cURYAli9b1	donation_needs_or_offers_or_volunteering_services
'592900556856958979'	The Latest on Nepal Quake: Death toll 4,438 in 3 countries: 9.00 a.m. (0315 GMT) http://t.co/ZABV0CGb8I #BreakingNews	injured_or_dead_people
'592269973655048193'	RT @KentPage: Thoughts &amp; prayers with everyone in #Nepal. #UNICEF is on the ground to assist. @unicef_nepal @unicefrosa http://t.co/ZSWraPH…	sympathy_and_emotional_support
'592088814279139328'	more seriously if I have to pray for anything tonight it's Nepal. :/ dadmom are there so I'm 200% sending my good wishes there.	sympathy_and_emotional_support
'593286030020587520'	Emergency Gideon Bibles Rushed to Nepal http://t.co/kP7e4nGZPK	sympathy_and_emotional_support
'592692846668468224'	RT @insan_vicky: very bad News of this time.. And now Dera Sacha Sauda Stand with all victims people of Nepal #MSGHelpEarthquakeVictims	injured_or_dead_people
'592272630549327872'	RT @Su4ita: Amidst all the chaos, please keep sharing stories of people who have been FOUND in Nepal. Hausla badhega, aur kuch nahi toh.	missing_trapped_or_found_people
'592400621451481089'	#Nepal #earthquake injured mountaineers choppered off #Everest https://t.co/BvTSX8JwRF	injured_or_dead_people
'592109590625558529'	Hi @acharya_saugat, we detected a M5.6 earthquake at 23:16 UTC (19m, 8s ago) in Kirtipur, Nepal. Did you feel it?	other_useful_information
'593691141414879234'	@SundusRasheed I have sent you a message on Facebook along with Devina Shrestha, my contact in Nepal. Kindly respond. They are waiting..	other_useful_information
'593814989833576449'	RT @overlyxclusive: PRAY FOR NEPAL. PRAY FOR BALTIMORE. PRAY FOR THE OPPRESSOR.  PRAY FOR THE OPPRESSED. PRAY FOR YOUR NEIGHBORS. PRAY FOR …	sympathy_and_emotional_support
'592989469654945792'	RT @tariksalama: Extraordinary video of a turkish tourist of #NepalEarthquake #Kathmandu #Nepal  https://t.co/V6063zgRmZ http://t.co/v2Mnft…	other_useful_information
